"congno","sticpsr","cd","stalpha","occup","score1","score2","year","stgj","po","dv","dvp","redist","i2","demqa","i1","demqal","nstate","dpvote","normvote","dvfix","dvpfix"
83,23,10,"MICHIGA","0",0.511,-0.179,54,22,0,0.386,0.325,0,-1,-1,0,-1,"Michigan",NA,NA,0.438,0.325
83,23,11,"MICHIGA","0",0.347,0,54,22,0,0.451,0.407,0,-1,-1,0,-1,"Michigan",NA,NA,0.503,0.407
83,23,12,"MICHIGA","0",0.195,-0.036,54,22,1,0.441,0.418,0,-1,0,-1,0,"Michigan",NA,NA,0.493,0.462
83,23,13,"MICHIGA","0",-0.432,-0.142,54,22,0,0.661,0.648,0,0,1,1,0,"Michigan",NA,NA,0.661,0.604
83,23,14,"MICHIGA","0",-0.42,-0.158,54,22,0,0.582,0.531,0,1,1,1,1,"Michigan",NA,NA,0.53,0.487
83,23,15,"MICHIGA","0",-0.623,-0.285,54,22,0,0.727,0.667,0,1,1,1,1,"Michigan",NA,NA,0.675,0.623
83,23,16,"MICHIGA","0",-0.525,-0.101,54,22,1,0.68,0.609,0,1,0,1,1,"Michigan",NA,NA,0.628,0.565
83,23,17,"MICHIGA","0",0.341,-0.437,54,22,1,0.523,0.47,0,-1,0,0,0,"Michigan",NA,NA,0.575,0.47
83,23,18,"MICHIGA","0",0.469,-0.066,54,22,0,0.461,0.437,0,-1,-1,-1,0,"Michigan",NA,NA,0.513,0.481
83,33,1,"MINNESO","0",0.455,0.016,54,23,0,0.391,0.306,0,-1,-1,-1,-1,"Minnesot",NA,NA,0.443,0.35
83,33,2,"MINNESO","0",0.405,0.131,54,23,0,0.421,0.323,0,-1,-1,-1,-1,"Minnesot",NA,NA,0.473,0.367
83,33,3,"MINNESO","0",-0.405,-0.061,54,23,0,0.544,0.522,0,1,1,1,1,"Minnesot",NA,NA,0.492,0.478
83,33,4,"MINNESO","0",-0.435,-0.109,54,23,0,0.63,0.617,0,1,1,1,1,"Minnesot",NA,NA,0.578,0.573
83,33,5,"MINNESO","0",0.134,-0.279,54,23,1,0.442,0.408,0,-1,0,-1,-1,"Minnesot",NA,NA,0.494,0.452
83,33,6,"MINNESO","0",-0.181,0.035,54,23,0,0.619,0.526,0,1,1,1,0,"Minnesot",NA,NA,0.567,0.482
83,33,7,"MINNESO","0",0.33,0.079,54,23,1,0.474,0.374,0,-1,0,-1,-1,"Minnesot",NA,NA,0.526,0.418
83,33,8,"MINNESO","0",-0.528,-0.123,54,23,0,0.718,0.625,0,1,1,1,1,"Minnesot",NA,NA,0.666,0.581
83,33,9,"MINNESO","0",0.146,0.089,54,23,1,0.512,0.395,0,-1,0,-1,0,"Minnesot",NA,NA,0.564,0.439
83,46,1,"MISSISS","0",0.14,0.579,54,24,0,NA,NA,0,1,1,1,1,"Mississi",NA,NA,NA,NA
83,46,2,"MISSISS","0",0.189,0.586,54,24,0,NA,NA,0,1,1,1,1,"Mississi",NA,NA,NA,NA
83,46,3,"MISSISS","0",-0.061,0.362,54,24,0,NA,0.872,0,1,1,1,1,"Mississi",NA,NA,NA,0.828
83,46,4,"MISSISS","0",0.185,0.531,54,24,0,NA,NA,0,1,1,1,1,"Mississi",NA,NA,NA,NA
83,46,5,"MISSISS","0",0.155,0.58,54,24,0,NA,0.941,0,1,1,1,1,"Mississi",NA,NA,NA,0.897
83,46,6,"MISSISS","0",0.124,0.394,54,24,0,NA,NA,0,1,1,1,1,"Mississi",NA,NA,NA,NA
83,34,1,"MISSOUR","0",-0.586,-0.239,54,25,1,0.663,0.642,0,1,0,1,1,"Missouri",NA,NA,0.611,0.598
83,34,2,"MISSOUR","0",0.34,-0.208,54,25,0,0.453,0.431,0,-1,-1,-1,-1,"Missouri",NA,NA,0.505,0.475
83,34,3,"MISSOUR","0",-0.567,-0.167,54,25,0,0.71,0.648,0,1,1,-1,-1,"Missouri",NA,NA,0.658,0.692
83,34,4,"MISSOUR","0",0.448,-0.084,54,25,1,0.516,0.467,0,-1,0,1,1,"Missouri",NA,NA,0.568,0.423
83,34,5,"MISSOUR","0",-0.516,-0.141,54,25,0,0.589,0.56,0,1,1,1,1,"Missouri",NA,NA,0.537,0.516
83,34,6,"MISSOUR","0",0.536,0.231,54,25,1,0.536,0.476,0,-1,0,0,-1,"Missouri",NA,NA,0.588,0.476
83,34,7,"MISSOUR","0",0.498,0.195,54,25,0,0.464,0.383,0,-1,-1,-1,-1,"Missouri",NA,NA,0.516,0.427
83,34,8,"MISSOUR","0",-0.429,-0.108,54,25,0,0.572,0.528,0,1,1,1,1,"Missouri",NA,NA,0.52,0.484
83,34,9,"MISSOUR","0",-0.112,0.093,54,25,0,0.59,0.547,0,1,1,1,0,"Missouri",NA,NA,0.538,0.503
83,34,10,"MISSOUR","0",-0.151,0.319,54,25,0,0.639,0.607,0,1,1,1,1,"Missouri",NA,NA,0.587,0.563
83,34,11,"MISSOUR","0",-0.235,0.095,54,25,0,0.553,0.504,0,1,1,1,0,"Missouri",NA,NA,0.501,0.46
83,64,1,"MONTANA","0",-0.461,-0.129,54,26,1,0.56,0.507,0,1,0,0,1,"Montana",NA,NA,0.508,0.507
83,64,2,"MONTANA","0",0.393,0.038,54,26,0,0.494,0.38,0,0,1,-1,-1,"Montana",NA,NA,0.494,0.424
83,35,1,"NEBRASK","0",0.516,0.052,54,27,0,0.414,0.28,0,0,1,-1,-1,"Nebraska",NA,NA,0.414,0.324
83,35,2,"NEBRASK","0",0.644,-0.165,54,27,0,0.471,0.439,0,0,-1,0,-1,"Nebraska",NA,NA,0.471,0.439
83,35,3,"NEBRASK","0",0.469,0.086,54,27,0,0.348,0.282,0,-1,-1,0,-1,"Nebraska",NA,NA,0.4,0.282
83,35,4,"NEBRASK","0",0.432,0.085,54,27,0,0.296,0.267,0,-1,-1,-1,0,"Nebraska",NA,NA,0.348,0.311
83,65,1,"NEVADA","0",0.294,-0.19,54,28,1,0.455,0.495,0,-1,0,1,1,"Nevada",NA,NA,0.507,0.451
83,4,1,"NEW","HAM",0,0.085,-0.212,54,29,1,0.498,0.398,0,-1,0,-1,"0","New_Hamp",NA,NA,0.55
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,4,2,"NEW","HAM",0,0.313,-0.229,54,29,0,0.396,0.335,0,0,-1,-1,"-1","New_Hamp",NA,NA,0.396
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,1,"NEW","JER",0,0.037,-0.411,54,30,0,0.455,0.448,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.507
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,2,"NEW","JER",0,0.27,-0.224,54,30,0,0.364,0.366,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.416
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,3,"NEW","JER",0,0.239,-0.303,54,30,1,0.424,0.352,0,-1,0,-1,"0","New_Jers",NA,NA,0.476
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,4,"NEW","JER",0,-0.373,-0.308,54,30,0,0.584,0.547,0,0,1,1,"0","New_Jers",NA,NA,0.584
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,5,"NEW","JER",0,0.143,-0.447,54,30,1,0.407,0.378,0,-1,0,0,NA,"New_Jers",NA,NA,0.459
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,6,"NEW","JER",1,-0.152,-0.627,54,30,1,0.572,0.508,0,1,0,-1,"-1","New_Jers",NA,NA,0.52
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,7,"NEW","JER",0,0.183,-0.443,54,30,1,0.368,0.317,0,-1,0,-1,"-1","New_Jers",NA,NA,0.42
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,8,"NEW","JER",0,-0.028,-0.591,54,30,0,0.451,0.359,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.503
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,9,"NEW","JER",0,0.263,-0.344,54,30,1,0.398,0.336,0,-1,0,0,"-1","New_Jers",NA,NA,0.45
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,10,"NEW","JER",0,-0.386,-0.23,54,30,1,0.634,0.576,0,1,0,1,"1","New_Jers",NA,NA,0.582
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,11,"NEW","JER",0,-0.452,-0.32,54,30,0,0.577,0.53,0,1,1,1,"0","New_Jers",NA,NA,0.525
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,12,"NEW","JER",0,0.189,-0.454,54,30,0,0.469,0.452,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.521
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,13,"NEW","JER",0,-0.443,-0.22,54,30,0,0.693,0.573,0,1,1,1,"1","New_Jers",NA,NA,0.641
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,12,14,"NEW","JER",0,-0.414,-0.205,54,30,0,0.641,0.531,0,0,1,1,"1","New_Jers",NA,NA,0.641
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,1,"NEW","YOR",0,0.265,-0.479,54,32,1,0.368,0.394,0,-1,0,1,"1","New_York",NA,NA,0.42
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,2,"NEW","YOR",0,0.413,-0.353,54,32,0,0.36,0.292,0,-1,-1,0,"-1","New_York",NA,NA,0.412
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,3,"NEW","YOR",0,0.336,-0.366,54,32,0,0.417,0.322,0,-1,-1,0,"-1","New_York",NA,NA,0.469
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,4,"NEW","YOR",0,0.322,-0.346,54,32,0,0.426,0.365,0,-1,-1,-1,"-1","New_York",NA,NA,0.478
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,5,"NEW","YOR",0,0.303,-0.191,54,32,0,0.459,0.459,0,-1,-1,1,"1","New_York",NA,NA,0.511
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,6,"NEW","YOR",0,-0.521,-0.304,54,32,1,0.545,0.502,0,1,0,-1,"-1","New_York",NA,NA,0.493
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,7,"NEW","YOR",0,-0.328,-0.167,54,32,0,0.59,0.519,0,1,1,1,"1","New_York",NA,NA,0.538
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,8,"NEW","YOR",0,-0.638,-0.259,54,32,0,0.777,0.667,0,0,1,1,"1","New_York",NA,NA,0.777
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,9,"NEW","YOR",0,-0.452,-0.12,54,32,0,0.722,0.631,0,1,1,1,"0","New_York",NA,NA,0.67
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,10,"NEW","YOR",0,-0.496,-0.344,54,32,0,0.781,0.712,0,1,1,1,"1","New_York",NA,NA,0.729
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,11,"NEW","YOR",0,-0.444,-0.178,54,32,0,0.835,0.774,0,1,1,1,"1","New_York",NA,NA,0.783
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,12,"NEW","YOR",0,0.054,-0.508,54,32,1,0.487,0.464,0,-1,0,1,"0","New_York",NA,NA,0.539
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,13,"NEW","YOR",0,-0.651,-0.181,54,32,0,0.803,0.711,0,1,1,1,"1","New_York",NA,NA,0.751
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,14,"NEW","YOR",0,-0.459,-0.201,54,32,0,0.74,0.659,0,1,1,1,"1","New_York",NA,NA,0.688
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,15,"NEW","YOR",0,0.273,-0.306,54,32,0,0.482,0.418,0,-1,-1,1,"1","New_York",NA,NA,0.534
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,16,"NEW","YOR",0,-0.499,-0.233,54,32,0,0.83,0.82,0,1,1,1,"1","New_York",NA,NA,0.778
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,17,"NEW","YOR",0,0.256,-0.356,54,32,0,0.498,0.417,0,-1,-1,-1,"-1","New_York",NA,NA,0.55
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,18,"NEW","YOR",0,-0.061,-0.189,54,32,0,NA,NA,0,-1,-1,1,"1","New_York",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,19,"NEW","YOR",0,-0.647,-0.273,54,32,0,0.746,0.69,0,1,1,1,"1","New_York",NA,NA,0.694
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,20,"NEW","YOR",0,-0.654,-0.266,54,32,0,0.687,0.621,0,0,1,1,"1","New_York",NA,NA,0.687
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,21,"NEW","YOR",0,-0.338,-0.57,54,32,0,0.678,0.344,0,0,NA,-1,"-1","New_York",NA,NA,0.678
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,22,"NEW","YOR",0,-0.649,-0.249,54,32,0,0.792,0.7,0,1,1,1,"1","New_York",NA,NA,0.74
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,23,"NEW","YOR",0,-0.624,-0.294,54,32,0,0.854,0.771,0,1,1,1,"1","New_York",NA,NA,0.802
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,24,"NEW","YOR",0,-0.55,-0.156,54,32,1,0.687,0.586,0,1,0,1,"1","New_York",NA,NA,0.635
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,25,"NEW","YOR",0,-0.031,-0.512,54,32,0,0.461,0.446,0,-1,-1,0,"-1","New_York",NA,NA,0.513
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,26,"NEW","YOR",0,0.356,-0.362,54,32,0,0.36,0.322,0,-1,-1,-1,"-1","New_York",NA,NA,0.412
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,27,"NEW","YOR",0,0.552,-0.063,54,32,0,0.428,0.411,0,-1,-1,-1,"-1","New_York",NA,NA,0.48
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,28,"NEW","YOR",0,0.438,-0.301,54,32,0,0.335,0.341,0,-1,-1,-1,"-1","New_York",NA,NA,0.387
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,29,"NEW","YOR",0,0.528,-0.16,54,32,0,0.323,0.288,0,-1,-1,-1,"-1","New_York",NA,NA,0.375
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,30,"NEW","YOR",0,-0.215,-0.252,54,32,0,0.612,0.539,0,1,1,1,"-1","New_York",NA,NA,0.56
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,31,"NEW","YOR",0,0.271,-0.332,54,32,0,0.338,0.279,0,-1,-1,-1,"-1","New_York",NA,NA,0.39
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,32,"NEW","YOR",0,0.294,-0.309,54,32,0,0.385,NA,0,-1,-1,-1,"-1","New_York",NA,NA,0.437
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,33,"NEW","YOR",0,0.42,-0.027,54,32,0,0.307,0.298,0,-1,-1,-1,"-1","New_York",NA,NA,0.359
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,34,"NEW","YOR",0,0.375,-0.153,54,32,0,0.406,0.401,0,-1,-1,-1,"-1","New_York",NA,NA,0.458
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,35,"NEW","YOR",0,0.262,-0.39,54,32,0,0.364,0.366,0,-1,-1,-1,"-1","New_York",NA,NA,0.416
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,36,"NEW","YOR",0,0.606,-0.018,54,32,0,0.316,0.3,0,-1,-1,-1,"-1","New_York",NA,NA,0.368
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,37,"NEW","YOR",0,0.336,-0.092,54,32,0,0.283,0.305,0,-1,-1,-1,"-1","New_York",NA,NA,0.335
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,38,"NEW","YOR",0,0.244,-0.518,54,32,0,0.281,0.304,0,-1,-1,-1,"-1","New_York",NA,NA,0.333
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,39,"NEW","YOR",0,0.301,-0.362,54,32,0,0.352,0.341,0,-1,-1,-1,"-1","New_York",NA,NA,0.404
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,40,"NEW","YOR",0,0.3,-0.241,54,32,0,0.379,0.403,0,-1,-1,-1,"-1","New_York",NA,NA,0.431
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,41,"NEW","YOR",0,0.185,-0.361,54,32,0,0.369,0.441,0,-1,-1,-1,"0","New_York",NA,NA,0.421
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,42,"NEW","YOR",0,0.32,-0.071,54,32,1,0.424,0.447,0,-1,0,0,"0","New_York",NA,NA,0.476
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,13,43,"NEW","YOR",0,0.654,0.012,54,32,0,0.341,0.326,0,-1,-1,-1,"-1","New_York",NA,NA,0.393
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,1,"NORTH","C",0,-0.072,0.419,54,33,0,0.925,NA,0,1,1,1,"1","North_Ca",NA,NA,0.873
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,2,"NORTH","C",0,0.093,0.425,54,33,0,NA,0.948,0,1,1,0,"1","North_Ca",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,3,"NORTH","C",0,0.136,0.633,54,33,0,0.773,0.761,0,1,1,1,"1","North_Ca",NA,NA,0.721
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,4,"NORTH","C",0,-0.123,0.305,54,33,0,NA,0.753,0,1,1,1,"1","North_Ca",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,5,"NORTH","C",0,0.029,0.311,54,33,0,0.662,NA,0,1,1,1,"1","North_Ca",NA,NA,0.61
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,6,"NORTH","C",0,-0.059,0.304,54,33,0,0.742,0.695,0,1,1,1,"1","North_Ca",NA,NA,0.69
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,7,"NORTH","C",0,0.063,0.502,54,33,0,0.812,NA,0,1,1,1,"1","North_Ca",NA,NA,0.76
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,8,"NORTH","C",0,-0.27,0.2,54,33,0,0.591,0.598,0,1,1,1,"1","North_Ca",NA,NA,0.539
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,9,"NORTH","C",0,0.174,0.565,54,33,0,0.522,0.515,0,1,1,0,"1","North_Ca",NA,NA,0.47
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,10,"NORTH","C",0,0.372,0.161,54,33,1,0.425,0.426,0,-1,0,1,"1","North_Ca",NA,NA,0.477
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,11,"NORTH","C",0,0.231,0.522,54,33,0,0.675,0.63,0,1,1,1,"1","North_Ca",NA,NA,0.623
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,47,12,"NORTH","C",0,0.128,0.537,54,33,0,0.615,0.569,0,1,1,0,"0","North_Ca",NA,NA,0.563
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
83,24,1,"OHIO","0",0.582,-0.021,54,35,0,0.357,0.384,0,-1,-1,0,-1,"Ohio",NA,NA,0.409,0.384
83,24,2,"OHIO","0",0.386,-0.185,54,35,1,0.416,0.434,0,-1,0,-1,0,"Ohio",NA,NA,0.468,0.478
83,24,3,"OHIO","0",0.344,-0.095,54,35,0,0.474,0.489,0,-1,-1,0,-1,"Ohio",NA,NA,0.526,0.489
83,24,4,"OHIO","0",0.448,-0.069,54,35,0,0.324,0.317,0,-1,-1,-1,-1,"Ohio",NA,NA,0.376,0.361
83,24,5,"OHIO","0",0.68,0.092,54,35,1,0.405,0.369,0,-1,0,-1,-1,"Ohio",NA,NA,0.457,0.413
83,24,6,"OHIO","0",-0.146,0.031,54,35,1,0.522,0.501,0,1,0,1,0,"Ohio",NA,NA,0.47,0.457
83,24,7,"OHIO","0",0.457,-0.045,54,35,0,0.361,NA,0,-1,-1,-1,-1,"Ohio",NA,NA,0.413,NA
83,24,8,"OHIO","0",0.466,-0.015,54,35,0,0.37,0.313,0,-1,-1,-1,-1,"Ohio",NA,NA,0.422,0.357
83,24,9,"OHIO","0",-0.125,-0.117,54,35,0,0.52,NA,0,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA
83,24,10,"OHIO","0",0.436,-0.085,54,35,0,0.383,0.36,0,-1,-1,-1,-1,"Ohio",NA,NA,0.435,0.404
83,24,11,"OHIO","0",0.354,-0.282,54,35,1,0.347,0.412,0,-1,0,0,NA,"Ohio",NA,NA,0.399,0.412
83,24,12,"OHIO","0",0.33,-0.263,54,35,1,0.385,0.378,0,-1,0,-1,-1,"Ohio",NA,NA,0.437,0.422
83,24,13,"OHIO","0",0.331,-0.15,54,35,0,0.409,0.412,0,0,0,-1,0,"Ohio",NA,NA,0.409,0.456
83,24,14,"OHIO","0",0.218,-0.389,54,35,1,0.454,0.415,0,-1,0,-1,0,"Ohio",NA,NA,0.506,0.459
83,24,15,"OHIO","0",-0.014,0.01,54,35,0,0.46,0.643,0,0,-1,1,0,"Ohio",NA,NA,0.46,0.599
83,24,16,"OHIO","0",0.473,0.027,54,35,1,0.417,0.456,0,-1,0,-1,0,"Ohio",NA,NA,0.469,0.5
83,24,17,"OHIO","0",0.511,-0.074,54,35,0,0.354,0.318,0,-1,-1,-1,-1,"Ohio",NA,NA,0.406,0.362
83,24,18,"OHIO","0",-0.231,-0.125,54,35,1,0.573,0.558,0,1,0,1,0,"Ohio",NA,NA,0.521,0.514
83,24,19,"OHIO","0",-0.379,-0.142,54,35,0,0.675,0.663,0,1,1,1,1,"Ohio",NA,NA,0.623,0.619
83,24,20,"OHIO","0",-0.325,-0.175,54,35,0,0.677,0.652,0,1,1,1,1,"Ohio",NA,NA,0.625,0.608
83,24,21,"OHIO","0",-0.387,-0.268,54,35,0,0.76,0.686,0,0,0,1,0,"Ohio",NA,NA,0.76,0.642
83,24,22,"OHIO","0",0.274,-0.289,54,35,0,0.417,0.412,0,-1,-1,-1,-1,"Ohio",NA,NA,0.469,0.456
83,24,23,"OHIO","0",0.209,-0.541,54,35,0,0.325,0.355,0,0,-1,-1,0,"Ohio",NA,NA,0.325,0.399
83,53,1,"OKLAHOM","0",0.381,0.064,54,36,0,0.412,0.414,0,-1,-1,-1,-1,"Oklahoma",NA,NA,0.464,0.458
83,53,2,"OKLAHOM","0",-0.339,0.137,54,36,0,0.647,0.604,0,1,1,0,1,"Oklahoma",NA,NA,0.595,0.604
83,53,3,"OKLAHOM","0",-0.289,0.222,54,36,0,0.833,0.779,0,1,1,1,1,"Oklahoma",NA,NA,0.781,0.735
83,53,4,"OKLAHOM","0",-0.138,0.234,54,36,0,NA,0.591,0,1,1,1,0,"Oklahoma",NA,NA,NA,0.547
83,53,5,"OKLAHOM","0",-0.096,0.239,54,36,0,0.66,0.624,0,1,1,1,1,"Oklahoma",NA,NA,0.608,0.58
